TransactionID,CustomerID,TransactionAmount,TransactionType,MerchantCategory,CustomerAge,Country,HourOfDay,IsInternational,IsFraud
T028366,9552,37.685939792362255,Online,Luxury,47,US,4,0,0
T012083,5466,9.93490227526533,Online,Electronics,41,CA,1,0,0
T020033,7132,43.167185337495134,Online,Travel,71,NG,16,0,0
T014487,6959,7.524760317323249,ATM,Gaming,54,CN,16,0,0
T020818,8408,19.605315326559104,POS,Luxury,74,CN,15,0,0
T037517,8884,30.74560066844053,Online,Gaming,56,IN,13,0,0
T044235,7549,18.126504931897284,POS,Luxury,40,UK,14,0,0
T048650,4549,245.84767530862194,POS,Travel,44,CN,3,1,1
T036235,3488,16.811988619436395,POS,Electronics,66,BR,18,0,0
T021069,3962,20.79897611629499,Online,Gaming,30,US,14,1,0
T009523,9378,28.341775387267035,POS,Luxury,71,IN,19,0,0
T032755,2258,35.32515531223439,ATM,Luxury,42,CA,3,0,0
T012053,6747,20.65448858591716,POS,Electronics,52,CN,6,0,0
T023593,6060,8.755254017447935,Online,Electronics,19,UK,1,0,0
T008037,7032,36.52401839305787,Online,Luxury,32,NG,22,1,0
T046976,1469,14.675125902804956,POS,Grocery,62,US,5,0,0
T016399,7728,48.04169101150669,Online,Grocery,37,BR,5,0,0
T045785,3221,4.58739847758999,POS,Electronics,33,BR,19,0,0
T034615,8445,26.111414935640052,ATM,Travel,70,IN,4,0,0
T007624,3399,19.483195777337617,Online,Grocery,50,CN,13,0,0
T013661,9273,12.344571369289401,POS,Grocery,27,BR,0,1,0
T037736,1207,16.24753154828657,POS,Travel,53,CN,0,0,0
T026541,3414,14.358165195425713,Online,Gaming,43,CN,14,0,0
T013267,2374,20.0952936770234,Online,Luxury,48,CA,18,0,0
T018082,6898,21.609564981424512,POS,Electronics,38,UK,18,0,0
T048085,7861,224.62395703444525,ATM,Luxury,73,UK,10,0,1
T042767,2737,17.011723939227668,Online,Travel,65,IN,21,0,0
T004070,5992,21.571037057249914,Online,Gaming,19,BR,7,0,0
T016286,3031,30.92626627324857,Online,Electronics,71,NG,0,1,0
T001118,8715,22.24916793844363,POS,Gaming,58,NG,10,0,0
T010074,2924,26.305741602113518,POS,Electronics,21,IN,11,0,0
T011373,7704,10.93467814512657,ATM,Gaming,26,UK,21,0,0
T032684,8975,17.73831909384902,Online,Grocery,69,CA,5,1,0
T046433,4432,9.561133530571523,ATM,Gaming,56,BR,18,0,0
T025349,1302,75.34228554755285,Online,Grocery,22,IN,10,0,0
T006715,8795,11.927724220388034,Online,Travel,30,BR,10,0,0
T034567,6400,62.07157753062382,POS,Electronics,53,US,4,0,0
T001030,7150,15.85855308582892,Online,Luxury,63,BR,21,0,0
T022753,9308,19.593251848739552,Online,Gaming,56,CA,10,0,0
T011761,8867,23.941286982049583,Online,Electronics,49,CA,22,1,0
T035896,5595,22.85358146095901,POS,Grocery,50,CN,18,0,0
T014492,3172,41.64759100305747,Online,Luxury,20,US,23,1,0
T025085,3248,18.954734998842657,Online,Electronics,31,BR,20,0,0
T020395,8566,16.610167708159356,ATM,Luxury,70,US,5,0,0
T004813,2689,12.173540001477486,POS,Travel,54,CA,14,0,0
T008994,8058,31.544106516326234,POS,Grocery,28,IN,13,0,0
T049691,1863,196.94255355692465,Online,Electronics,36,IN,1,0,1
T021374,2848,31.857715668553155,POS,Gaming,40,UK,16,0,0
T030242,7514,11.174092190055244,Online,Luxury,32,CA,0,1,0
T047578,9551,302.3115410280843,ATM,Luxury,54,CN,8,0,1
T001164,7609,11.393854504807678,POS,Travel,23,IN,3,1,0
T024810,9635,47.00494878181844,Online,Luxury,38,CA,17,0,0
T021109,9846,31.81691745818241,POS,Luxury,29,UK,10,0,0
T003697,5933,36.6289891618181,Online,Luxury,60,BR,3,1,0
T011438,6413,9.741160857880011,POS,Gaming,31,CA,7,0,0
T004469,6856,20.781957403381163,POS,Travel,37,IN,22,1,0
T009807,9711,14.669904252596407,Online,Travel,54,IN,1,0,0
T047767,9507,311.9225130024303,POS,Travel,59,NG,23,0,1
T006748,3486,10.377072644256883,Online,Luxury,27,UK,8,0,0
T049184,3258,141.00426140586455,Online,Electronics,74,IN,10,0,1
T017378,8608,22.890045411553505,POS,Travel,53,US,13,0,0
T036884,1061,15.908098948645812,ATM,Grocery,48,CN,12,0,0
T013356,4408,8.298824964577294,Online,Gaming,18,UK,7,0,0
T032404,8695,19.49112551624103,Online,Gaming,57,CA,8,0,0
T042454,8548,8.671683120375652,Online,Luxury,60,US,10,0,0
T046065,4847,11.645245119787694,POS,Travel,66,BR,2,0,0
T011538,8240,32.733309326833826,Online,Travel,66,US,8,0,0
T002008,2246,28.84337573341636,POS,Luxury,19,NG,8,0,0
T003221,8263,27.116955542166636,Online,Travel,63,CA,10,0,0
T044996,9328,45.179756632479524,POS,Luxury,32,NG,0,0,0
T018762,2192,17.70084520363365,Online,Grocery,37,BR,5,0,0
T014165,4600,7.865661230814051,Online,Electronics,41,BR,3,0,0
T040683,5633,17.715503464164836,POS,Grocery,64,CN,6,1,0
T025080,4382,59.767073523762924,POS,Gaming,52,UK,21,0,0
T001822,3785,12.30733839069606,POS,Gaming,53,CA,12,0,0
T044661,9187,5.542798291992495,Online,Gaming,18,IN,2,0,0
T006848,2724,14.805454116517817,POS,Grocery,27,IN,18,0,0
T012635,6817,14.333402609847992,Online,Gaming,61,CA,11,0,0
T037668,6352,16.197184995393584,Online,Grocery,67,IN,17,0,0
T006095,8525,17.361730456299963,Online,Travel,60,BR,12,0,0
T039248,7377,24.121642223464505,POS,Grocery,23,US,11,0,0
T010577,4098,22.00234137718225,Online,Travel,69,CA,23,0,0
T031074,2596,26.634212417889124,Online,Travel,48,CA,19,1,0
T029112,8162,35.44084151807923,POS,Grocery,20,NG,7,0,0
T010192,8812,29.21018351354024,POS,Travel,57,US,18,0,0
T000314,1537,19.35647126355761,POS,Electronics,41,BR,19,0,0
T011449,3606,25.195864247912688,POS,Luxury,64,CN,14,0,0
T030745,6628,18.158223919219793,POS,Electronics,22,UK,3,0,0
T029702,6190,15.445092104956727,Online,Grocery,50,IN,6,1,0
T027658,1535,10.208225601914972,Online,Electronics,72,BR,7,0,0
T023685,7896,29.24883631241575,POS,Gaming,58,US,3,0,0
T028375,1993,21.58187799785376,POS,Grocery,47,BR,4,0,0
T003085,7217,24.22024974889579,Online,Electronics,57,US,3,0,0
T049371,3836,340.1256271138467,Online,Electronics,38,CN,16,0,1
T003751,5478,18.410035560497153,POS,Luxury,44,CN,21,0,0
T005048,5327,23.792521990326808,Online,Travel,52,CN,3,0,0
T029186,8148,17.707343130629567,ATM,Travel,37,US,15,0,0
T030708,3921,39.638748097014144,POS,Gaming,31,UK,6,1,0
T020146,9148,36.84687567342228,Online,Electronics,46,IN,11,0,0
T032249,7023,13.76724555021518,ATM,Electronics,21,BR,19,0,0
T004969,7899,7.047534475308945,ATM,Gaming,52,UK,18,0,0
T030525,2194,11.332898193337625,ATM,Electronics,46,IN,21,1,0
T018494,7132,13.098434583450718,POS,Luxury,27,UK,20,1,0
T038064,7347,14.889835086152718,Online,Grocery,41,NG,23,0,0
T041836,1057,48.07091261621568,POS,Luxury,53,US,18,0,0
T032752,1977,30.134265394721,POS,Luxury,28,CA,9,0,0
T020073,2360,73.61675439399257,ATM,Electronics,43,US,3,1,0
T026273,5578,17.519239290867418,Online,Electronics,53,BR,3,0,0
T013649,4449,26.13802864244108,POS,Travel,49,IN,10,0,0
T025533,5628,16.240594264079284,POS,Gaming,18,BR,21,0,0
T017521,9649,44.49515950207101,Online,Luxury,38,BR,3,0,0
T025480,4122,29.58674973876994,Online,Gaming,21,CN,20,0,0
T048234,4783,184.01804099229352,ATM,Grocery,20,UK,15,0,1
T048787,5353,181.48923206123231,Online,Travel,60,UK,13,0,1
T032389,3674,28.197121321274455,Online,Travel,59,IN,11,0,0
T005086,7380,15.804018749342916,Online,Grocery,65,CA,4,1,0
T017252,5809,14.374332455166185,Online,Electronics,42,CA,22,0,0
T004039,9615,32.229569645175545,POS,Gaming,59,UK,8,0,0
T018386,8043,15.436432537775978,POS,Electronics,64,UK,11,0,0
T004246,3418,14.428844397355542,Online,Travel,64,CN,7,1,0
T018627,8264,40.99373797619,Online,Travel,57,UK,6,0,0
T000879,2120,18.880896937473413,POS,Electronics,41,CA,15,0,0
T023298,2664,20.798010443386968,ATM,Gaming,19,BR,22,0,0
T029752,8409,33.96447840308741,Online,Grocery,52,IN,16,0,0
T030172,7247,21.418868905974175,POS,Gaming,19,NG,4,0,0
T028559,1918,36.110448981487274,Online,Gaming,64,UK,14,0,0
T018863,6359,16.609631995883674,Online,Gaming,20,CN,14,0,0
T043343,4025,27.529075603032787,Online,Travel,62,BR,19,0,0
T034210,7027,24.961578847651488,Online,Travel,55,IN,1,0,0
T026083,9671,13.171235489074126,POS,Luxury,34,CA,12,0,0
T001941,1671,13.598256815350052,POS,Luxury,26,BR,16,0,0
T022225,1715,35.808990512596466,Online,Gaming,31,UK,9,0,0
T044691,7786,51.67093977558866,Online,Gaming,19,BR,6,1,0
T043239,5457,19.512843917601256,POS,Gaming,46,CA,3,0,0
T023859,8564,12.888389076211029,ATM,Electronics,39,US,17,0,0
T014158,1375,23.88879377542379,Online,Travel,36,BR,1,0,0
T033875,8905,13.90846055719275,POS,Gaming,52,BR,10,1,0
T048104,8150,100.08164366996559,Online,Grocery,18,IN,10,0,1
T023449,1668,20.31527898926807,ATM,Luxury,19,NG,9,0,0
T006623,9699,12.119427546557352,POS,Travel,61,BR,9,0,0
T038264,8256,20.83709644839282,POS,Luxury,22,US,17,0,0
T026241,4305,60.16740573275811,Online,Luxury,26,NG,8,1,0
T047591,4076,163.58252694212513,Online,Travel,37,NG,13,1,1
T024155,1617,7.477962219734573,Online,Electronics,58,US,0,0,0
T032058,7499,20.068434266729355,Online,Electronics,44,BR,3,0,0
T009331,6397,54.0168245888163,Online,Travel,35,CN,17,1,0
T043564,7739,18.08398904572445,POS,Electronics,41,UK,7,0,0
T003493,5841,18.135339524918592,POS,Travel,54,US,6,0,0
T004878,9876,15.085225259308341,POS,Luxury,31,BR,3,0,0
T047062,7446,16.190660467502976,Online,Electronics,69,IN,10,0,0
T000998,7016,22.945124026037593,POS,Gaming,53,NG,3,0,0
T037086,1745,34.32083762483223,Online,Electronics,34,UK,2,0,0
T036437,2201,18.667479500746307,Online,Gaming,28,BR,6,0,0
T034749,8578,12.888066894409812,POS,Luxury,20,NG,16,0,0
T028616,4228,13.218898427070018,POS,Gaming,61,IN,8,0,0
T037095,3486,5.7751155898325255,POS,Gaming,61,NG,4,0,0
T022810,9453,51.126973246059066,ATM,Gaming,50,US,21,0,0
T007142,5542,16.866543777307403,ATM,Gaming,54,IN,2,0,0
T021558,5439,12.871626696827615,Online,Luxury,54,NG,17,0,0
T009935,9945,9.783926868227114,Online,Electronics,47,NG,8,0,0
T004788,5086,8.1374771084836,POS,Electronics,50,US,0,0,0
T030510,3281,23.127395728238657,POS,Travel,47,CA,17,0,0
T031189,5029,11.338652273461411,POS,Gaming,30,BR,19,0,0
T020083,8774,31.367238485301936,Online,Electronics,58,CN,23,0,0
T010823,3941,27.964462550800203,Online,Travel,43,CA,19,0,0
T000672,4472,23.898645747816477,Online,Luxury,26,NG,14,0,0
T015594,9009,26.33689986518681,Online,Gaming,71,NG,13,0,0
T043048,4529,25.484826227192343,Online,Gaming,67,NG,8,0,0
T021911,1431,13.862161442902002,Online,Grocery,32,UK,7,0,0
T011868,8365,13.609080712826472,Online,Travel,53,BR,9,0,0
T034690,8308,16.195752945516176,POS,Grocery,48,IN,5,1,0
T011321,5708,15.437767288535953,Online,Travel,64,NG,15,1,0
T044211,6503,25.511716906773056,POS,Gaming,18,CA,8,0,0
T024614,7741,19.336075547122736,POS,Grocery,39,US,0,0,0
T012005,7071,32.84123257930522,POS,Luxury,64,IN,2,0,0
T003939,1269,43.41725932375566,POS,Grocery,44,CA,11,0,0
T004613,6326,43.98275666206309,POS,Gaming,70,CN,1,0,0
T036759,5231,23.611880253013506,POS,Electronics,57,BR,13,0,0
T031458,9501,6.584178805289711,POS,Gaming,67,NG,23,1,0
T044952,4714,14.54559226004395,Online,Electronics,58,BR,10,1,0
T004347,2902,12.93305169466562,Online,Luxury,31,BR,11,0,0
T039327,4446,19.890165877650944,Online,Gaming,70,BR,20,0,0
T049922,4934,14.094854399280008,Online,Travel,45,US,19,0,1
T022393,9547,42.93656082255361,POS,Gaming,50,US,16,0,0
T003156,3468,17.757965885696965,Online,Electronics,26,NG,6,0,0
T029917,2439,23.190179938221764,Online,Grocery,74,UK,0,0,0
T037223,5713,35.608756613547364,POS,Travel,21,CA,9,0,0
T013478,8409,31.746931456991685,POS,Travel,69,BR,12,0,0
T013871,8142,15.534683148360774,POS,Travel,32,UK,19,0,0
T038555,2571,13.656517382370096,POS,Travel,69,US,20,0,0
T025329,1722,36.90440356933055,Online,Luxury,22,UK,0,0,0
T044684,3423,15.27955704005512,POS,Gaming,25,CN,14,0,0
T000985,3717,11.14213301632705,POS,Travel,54,US,15,0,0
T037139,9079,17.948796898303026,POS,Electronics,60,IN,12,0,0
T035033,2307,14.792698811873327,POS,Travel,58,NG,16,0,0
T023730,5210,22.25169355710488,Online,Electronics,48,CN,9,0,0
T007530,7302,12.722817773896685,Online,Electronics,71,CN,11,0,0
T044394,2329,11.977133153926983,ATM,Travel,27,NG,2,0,0
T032948,2725,14.389291402881716,POS,Gaming,39,UK,1,0,0
T030877,8347,19.855679802886545,POS,Electronics,34,CN,6,0,0
T029930,3533,29.724064883973078,Online,Luxury,56,IN,5,0,0
T023415,5604,26.80351597289009,ATM,Travel,67,CN,2,1,0
T006059,8754,29.058535955125347,POS,Luxury,28,NG,9,0,0
T023679,1223,11.702014128288031,Online,Luxury,29,US,11,0,0
T015940,8529,10.700359953840383,POS,Gaming,32,NG,11,0,0
T006948,3242,12.703372041127691,Online,Travel,30,IN,9,0,0
T030095,5352,31.16146411198114,POS,Grocery,66,US,12,0,0
T041339,6697,24.553489613469218,Online,Electronics,58,UK,9,0,0
T049598,3843,346.985401342583,ATM,Luxury,50,IN,20,0,1
T033183,9695,40.15406682129804,Online,Electronics,72,CA,17,0,0
T016580,7421,46.890055105838435,Online,Electronics,32,IN,14,0,0
T001388,8424,13.414156621994655,POS,Grocery,65,CA,22,1,0
T021350,2076,25.106909681669418,Online,Luxury,63,NG,20,0,0
T049750,5019,182.9041592268389,Online,Grocery,56,BR,21,0,1
T034431,1768,12.901118202364259,Online,Electronics,18,CA,19,0,0
T024454,7828,16.18339506169243,Online,Gaming,19,UK,14,1,0
T040359,7381,20.913730329483304,Online,Luxury,71,NG,9,0,0
T018577,3905,50.09007473686205,POS,Luxury,52,BR,6,0,0
T033451,3789,35.973968065147666,ATM,Travel,39,UK,14,0,0
T047852,6527,216.52040146374395,ATM,Luxury,31,BR,20,0,1
T000004,6734,24.38006730044051,Online,Travel,26,CA,16,0,0
T029182,1746,22.92255812634066,Online,Electronics,46,NG,12,0,0
T008230,3819,35.67551269798107,POS,Travel,27,US,17,0,0
T005946,7654,8.968677740450532,POS,Travel,31,BR,23,0,0
T007822,4239,23.257909538842522,Online,Travel,50,CN,13,0,0
T019486,1321,14.430566898110214,POS,Gaming,19,IN,23,0,0
T015384,8832,12.14508071200469,Online,Luxury,71,US,19,0,0
T041099,3734,28.1880162075685,POS,Travel,23,UK,13,0,0
T018183,8366,42.754098376546025,POS,Grocery,34,BR,17,0,0
T027161,1405,43.57380420135057,Online,Electronics,21,UK,4,0,0
T011645,3070,13.896267885124564,Online,Luxury,38,NG,22,0,0
T024390,5568,11.468038050170845,POS,Luxury,32,US,5,0,0
T004850,6428,11.02804895721893,Online,Electronics,43,CN,13,1,0
T047435,3336,11.199921626189633,POS,Gaming,56,CN,1,0,0
T042206,3601,15.706522886697536,ATM,Luxury,65,BR,22,1,0
T045340,1396,24.790496636078473,POS,Gaming,57,CA,6,0,0
T028169,2685,11.246368638506873,ATM,Gaming,65,IN,4,0,0
T003419,6485,11.422310578698085,Online,Gaming,26,IN,8,0,0
T042590,5512,8.254537971073347,POS,Luxury,34,BR,8,0,0
T038734,6444,26.35672709760436,POS,Grocery,66,UK,13,0,0
T036719,8316,16.40055427972764,POS,Luxury,48,NG,13,0,0
T029497,4225,24.013091436081456,Online,Gaming,55,CN,4,1,0
T004362,3843,26.059427767167453,POS,Luxury,49,NG,11,0,0
T004028,8117,30.824867090793337,POS,Luxury,51,BR,7,0,0
T003426,4901,33.414695889345396,Online,Grocery,39,CN,20,0,0
T020268,5827,33.77944705837808,Online,Travel,59,CA,14,0,0
T020057,7811,10.378098219938828,POS,Grocery,51,IN,22,0,0
T011478,7367,9.77497396566314,Online,Luxury,52,US,7,1,0
T047944,9173,709.1667204882087,POS,Luxury,45,US,10,0,1
T029392,2948,9.95221118272095,Online,Electronics,34,IN,2,0,0
T029046,9362,15.298747314207404,Online,Travel,50,US,12,0,0
T008564,9635,13.967021210651824,POS,Gaming,49,IN,14,0,0
T039506,4672,9.57346569368797,Online,Grocery,36,UK,20,0,0
T049804,8719,184.52531165515046,ATM,Gaming,48,UK,20,0,1
T025449,3076,25.7103871209359,POS,Luxury,47,BR,1,0,0
T034921,6947,26.43684178311448,POS,Luxury,39,UK,9,0,0
T030477,1517,28.286250433343888,Online,Luxury,24,IN,21,0,0
T013519,2663,11.738729674844299,POS,Grocery,55,US,6,0,0
T034007,3457,15.542837921982068,Online,Electronics,38,IN,14,0,0
T021315,9553,25.859337498749106,Online,Gaming,48,CA,17,0,0
T042424,6171,7.202365339022101,POS,Gaming,74,UK,16,1,0
T048900,6596,70.72886327989859,POS,Electronics,67,NG,1,0,1
T047632,7102,298.3412928127849,POS,Gaming,65,US,11,0,1
T049788,9347,321.66150844364563,Online,Grocery,29,US,15,0,1
T044231,9876,9.906423890730121,POS,Electronics,51,CA,12,1,0
T010723,6854,10.56815067148985,Online,Travel,61,US,2,1,0
T013154,9107,32.57983484923244,Online,Electronics,39,CN,2,0,0
T013762,9594,35.474662269059195,Online,Luxury,22,CN,5,0,0
T042811,7059,44.26056162338226,Online,Electronics,40,CA,16,0,0
T030803,6073,22.470454164152663,Online,Travel,67,US,23,0,0
T036260,8951,35.002365883250576,ATM,Grocery,40,US,4,0,0
T021436,2870,15.495871962927607,Online,Travel,61,IN,12,0,0
T025970,8352,21.068259847790166,POS,Gaming,69,BR,8,0,0
T032203,8951,26.4012631704202,POS,Travel,50,IN,2,0,0
T007180,4777,18.63917694178533,Online,Luxury,64,US,15,1,0
T041280,6202,32.76478868544832,POS,Gaming,30,IN,5,0,0
T028086,1145,10.573191513516873,POS,Travel,48,IN,7,0,0
T013701,9734,9.78519260961117,POS,Grocery,59,CN,12,0,0
T001003,7305,24.380799423557303,POS,Travel,59,US,21,0,0
T009058,9910,22.811166571266227,Online,Luxury,38,CN,17,0,0
T044234,7047,18.825653906310023,Online,Electronics,19,BR,2,0,0
T025674,8317,37.915741793154226,Online,Grocery,49,UK,12,0,0
T045055,5237,20.50305777342514,Online,Travel,23,NG,4,0,0
T035143,1370,32.03227791518233,POS,Travel,31,BR,6,0,0
T038162,4422,9.245859448589199,POS,Gaming,54,UK,17,0,0
T022476,8906,10.487881076761298,Online,Travel,49,BR,3,1,0
T023006,9685,58.02088771513213,POS,Travel,40,NG,19,0,0
T045343,4004,10.761081432921852,Online,Grocery,58,IN,11,0,0
T036127,8323,16.712975577728322,POS,Luxury,25,IN,23,0,0
T049709,8016,150.81017218084824,Online,Luxury,23,NG,17,0,1
T013098,1164,32.250937791913984,POS,Gaming,34,BR,9,0,0
T037195,2396,23.24979771285335,POS,Electronics,54,CN,8,0,0
T004107,1627,26.292621103590985,Online,Grocery,67,BR,22,0,0
T041335,8647,16.617649521722306,Online,Travel,48,CN,11,0,0
T025222,2660,14.49207008409801,Online,Travel,38,CN,20,0,0
T035839,5286,23.221658847891057,POS,Travel,26,CA,22,0,0
T029718,6337,23.254144489405704,Online,Grocery,72,CN,13,0,0
T046952,6328,22.31965212881237,POS,Electronics,34,CN,13,0,0
T029827,9031,11.219466739092825,Online,Gaming,23,NG,7,1,0
T017542,5231,22.619174966042046,POS,Travel,52,NG,10,0,0
T024915,1346,14.69373536455318,ATM,Grocery,74,UK,2,0,0
T004513,8697,53.71331813604236,POS,Electronics,31,CA,21,0,0
T019936,5499,25.82137124704539,POS,Grocery,68,UK,18,0,0
T046524,7156,35.361341335057354,Online,Electronics,40,CN,12,0,0
T024510,3187,28.131709927816605,Online,Gaming,56,CA,12,0,0
T027441,2076,21.659065284860446,POS,Grocery,72,IN,2,0,0
T012001,2301,15.687900700712081,Online,Grocery,52,UK,18,0,0
T023353,9172,28.59013958487741,POS,Grocery,45,US,23,0,0
T027292,7989,37.31579209107856,POS,Gaming,40,UK,8,0,0
T034203,4102,19.88655429188281,Online,Electronics,35,BR,20,0,0
T012147,5061,27.952935138402438,Online,Gaming,46,US,16,0,0
T015291,7051,28.358353554711485,POS,Electronics,19,NG,10,0,0
T046879,1386,29.965140330657956,POS,Luxury,58,IN,3,0,0
T008690,1242,17.481988056489737,ATM,Travel,50,US,3,0,0
T012653,9822,40.896301529252895,Online,Electronics,27,CA,11,0,0
T031469,5109,15.297109933251555,Online,Grocery,26,IN,15,1,0
T002954,9578,25.84687842295255,Online,Electronics,27,IN,4,0,0
T003003,6223,15.015926717767314,ATM,Travel,59,IN,15,0,0
T015813,4574,21.72481730174167,Online,Grocery,62,CN,0,0,0
T006656,9592,13.382442160770855,Online,Travel,36,IN,3,0,0
T012773,3543,19.37299366563837,ATM,Grocery,52,CN,8,0,0
T039530,1619,15.73641060916428,ATM,Grocery,50,UK,6,0,0
T034407,6883,12.289642402311944,Online,Gaming,50,BR,20,0,0
T008836,7981,18.603404267841757,POS,Gaming,37,IN,8,0,0
T014617,1746,21.31418631535112,POS,Grocery,56,IN,15,0,0
T022835,2984,12.163849606732601,POS,Travel,54,IN,14,0,0
T015980,1065,8.535146924307078,Online,Travel,72,UK,22,0,0
T037915,3533,13.743171582257203,POS,Electronics,38,BR,11,0,0
T001570,7656,22.625302188360653,Online,Electronics,32,UK,9,0,0
T035907,9330,39.966281744677715,POS,Luxury,49,UK,10,0,0
T026089,4526,15.296601199272272,POS,Gaming,72,CA,16,0,0
T020913,2658,8.810930469841377,POS,Electronics,48,BR,8,0,0
T009957,4066,21.935244021715995,POS,Grocery,43,US,18,0,0
T018275,4784,12.522620255532578,POS,Gaming,24,CA,9,0,0
T015431,6063,13.787570229902922,Online,Electronics,58,US,8,0,0
T023493,1168,14.528042137560503,Online,Electronics,58,UK,2,0,0
T015789,8677,13.332571591985374,POS,Luxury,33,US,17,0,0
T035779,7186,25.65442379208512,Online,Electronics,59,CN,17,0,0
T011980,2650,44.50243656248443,Online,Electronics,54,CN,3,0,0
T044905,8139,14.180107368731965,POS,Grocery,62,US,1,0,0
T035762,4775,10.82187514881927,ATM,Grocery,71,NG,14,0,0
T027092,6753,25.167061507418506,POS,Gaming,26,UK,7,0,0
T046834,4595,81.95010247214039,POS,Electronics,22,US,12,0,0
T033437,1227,12.1776192790082,Online,Travel,68,CA,20,0,0
T047380,5164,9.948739196124059,Online,Grocery,41,CN,21,1,0
T001590,1281,28.66254259095228,Online,Luxury,61,CA,9,0,0
T026755,7081,9.649813126428642,POS,Gaming,35,BR,20,0,0
T021758,5597,11.581352573259682,Online,Travel,35,NG,6,0,0
T003001,7614,21.528156017315222,Online,Gaming,42,UK,10,0,0
T044111,9720,10.669034660706194,POS,Grocery,50,IN,7,1,0
T043519,2438,43.52351119796475,ATM,Gaming,65,BR,23,0,0
T000628,5780,49.51943935366364,Online,Grocery,70,BR,6,0,0
T020736,4308,13.787368755685117,POS,Luxury,41,US,23,0,0
T011902,5367,11.381105895585856,Online,Luxury,23,IN,16,0,0
T006366,9652,18.097376329626687,POS,Travel,38,UK,13,0,0
T017132,8036,32.94485878290199,POS,Grocery,67,US,20,0,0
T009478,7644,9.77817246361118,Online,Luxury,62,IN,9,0,0
T041870,1556,11.360106411657432,POS,Electronics,60,CA,6,0,0
T012932,9754,34.482577606623465,Online,Luxury,30,UK,10,0,0
T013641,5526,16.561010879892635,POS,Luxury,63,NG,1,0,0
T019626,4157,65.11153431212693,POS,Gaming,21,US,10,0,0
T009951,3639,10.687617166268417,Online,Electronics,71,BR,17,0,0
T028962,3264,18.810446287620437,Online,Grocery,50,UK,1,0,0
T028445,2025,16.84446375474262,POS,Travel,29,NG,11,0,0
T019698,8562,26.502392275307532,Online,Electronics,51,US,14,0,0
T044223,1974,21.286715772993457,POS,Luxury,72,CN,9,0,0
T002996,3204,30.7081487393349,POS,Electronics,44,CN,22,0,0
T013637,9644,9.718370463694253,Online,Gaming,48,CA,12,0,0
T022470,4949,16.790513249065512,POS,Grocery,41,CN,7,0,0
T036086,4957,13.382834449528495,POS,Grocery,58,CA,5,0,0
T028917,3040,13.035594335136608,ATM,Luxury,35,BR,23,0,0
